format,id,name,description,location,createdAt,lastModified,partitionColumns,clusteringColumns,numFiles,sizeInBytes,properties,minReaderVersion,minWriterVersion,tableFeatures,statistics,clusterByAuto,table_name
delta,39909c8b-00ba-4710-aea2-496628a7844c,silver_dev.application.reference_application_promotion,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/24548073-6bf8-4265-afdd-296be45b31ba,2025-08-12T03:25:08.708Z,2025-12-11T11:03:59Z,[],[],1,4229,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-4acc21f7-e912-4a50-96c3-6d7626e03c23"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-3f0ea2a1-2efb-4b04-a97b-22b88f2ecf0c""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_application_promotion
delta,4fc22d8c-0b4f-4b2f-8b49-7ba531470055,silver_dev.application.reference_application_ruleengine_cards_nationality,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/250d09c2-4976-4493-a005-cb06b3076138,2026-04-24T09:31:32.073Z,2026-04-24T11:26:00Z,"[""REF_CODE""]",[],530,1247767,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-b3d269f0-7f70-45af-83a5-12e46ee0fb3d"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-b64364d3-2289-4d48-8996-34ebabd58687""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_application_ruleengine_cards_nationality
delta,b4ba23aa-c1b0-4eb9-8ecb-31a46b5471a0,silver_dev.application.reference_application_source,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/330a20a1-ab65-4c62-885e-2fbd54f0a7b2,2025-08-04T09:31:23.013Z,2026-03-02T05:22:53Z,[],[],1,5623,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-517fc12a-833c-44a8-926f-da72c51ac240"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-3a261a80-a339-495f-b24f-a6f1446b4593""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_application_source
delta,df2e23df-2153-4167-8f7a-a4eead75fd0a,silver_dev.application.reference_country,"The table contains reference data for countries, including various identifiers and classifications. It includes details such as country codes, names (both short and long), continent, region, and ISO codes. This data can be used for applications that require country-specific information, such as localization, reporting, and data validation.",abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/339818fd-e360-46e0-999b-f60350d91893,2025-07-31T08:44:13.54Z,2025-12-11T11:04:39Z,[],[],1,10244,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-878cc1fd-fb61-4eb7-bed8-08c2c95d3d30"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-1298683e-5531-456e-bd30-82295d39c3e1""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_country
delta,2eaed7fc-cfb2-4d3e-b9b3-cd0049fff158,silver_dev.application.application_gold_fix,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/3563353a-1c82-4ae4-b506-ee9740dadd51,2025-10-30T15:56:14.832Z,2025-12-11T11:04:33Z,[],[],8,284902883,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-ff097172-5a51-4f6e-9eee-c7545f282b05"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-8b1c55ef-a7ae-4933-b63e-b413b8bf7a3c""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,application_gold_fix
delta,9b4fd0e2-1875-439e-9104-f7d77dbd7b99,silver_dev.application.application_customer,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/374c32fa-a50d-4812-ac28-1c146c8fa2c5,2026-01-03T09:44:53.873Z,2026-03-02T05:26:46Z,[],[],28,393943,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-9f010411-fd23-4192-ad40-c3b80a511a4c"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-c9973ead-6e78-4b3e-96bc-e8968a66e44c""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,application_customer
delta,cece9972-1996-40d5-98a0-593a56cb5f65,silver_dev.application.application_form,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/3a875a76-2c3f-49bf-9375-b748968a08d9,2025-12-11T10:54:50.443Z,2026-03-02T05:22:05Z,[],[],1,286835,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-75c94876-fe72-4c5f-9e76-55d09e5f3638"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-2b58e8c5-d908-4605-89b8-50c8ef8c3f1a""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,application_form
delta,5ce5ddd6-41b4-47e8-a5da-e0848ad83986,silver_dev.application.reference_loan_purpose,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/43d48492-946c-4853-a98c-af82670a8c76,2025-12-11T10:55:06.865Z,2026-01-05T06:47:14Z,[],[],1,3096,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-90db0994-8e5a-4c82-ae5d-2182f7c23948"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-e79f0f5b-eb26-4e50-8372-762d3693e221""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_loan_purpose
delta,5535a4ea-3f1f-4560-bf83-66b7fd9df147,silver_dev.application.reference_application_ruleengine_cards,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/52c5c69d-d2bb-496a-ac85-f237d7e1a9d3,2026-04-23T11:01:49.837Z,2026-04-23T11:09:11Z,"[""APPKEY""]",[],50812,588956539,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-4f5f676d-0ba6-4ee2-995e-732857809bc4"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-ce0638c7-21a4-4c30-8079-2fe71800b30c""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_application_ruleengine_cards
delta,a98f4120-7da1-4675-b7dd-baa3b4cfc1af,silver_dev.application.reference_source_system,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/5cbf75be-145e-4fac-801e-87829d6c0f7e,2025-12-11T10:56:56.233Z,2025-12-11T11:03:37Z,[],[],1,4350,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-e5c59c47-89d8-4968-8ef1-8aa2f6112997"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-c7b9bab7-b6d5-4812-bdcc-55beaa60869c""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_source_system
delta,0abe3055-2f03-4aca-859b-84ece6fef743,silver_dev.application.reference_education,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/69a71145-497f-4602-82cd-4e9c2b3bab1c,2026-03-13T20:26:25.721Z,2026-03-20T14:53:15Z,[],[],1,2899,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-e72731a4-46a6-4963-b4e5-ce3dab9ca80d"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-291b924b-ae3a-4425-b1cf-c32f8772767e""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_education
delta,a18736cf-6c7a-4bac-ab4e-2b04e294869f,silver_dev.application.reference_bank_branch,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/6b08c304-c0dd-44f8-8d21-66a9e414a3a8,2025-12-11T10:55:02.283Z,2025-12-11T11:03:26Z,[],[],1,46366,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-31c3d79c-9dd3-41f2-9589-e7d51318c43f"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-e4191fed-331e-45ec-97ef-406b5f3129f7""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_bank_branch
