format,id,name,description,location,createdAt,lastModified,partitionColumns,clusteringColumns,numFiles,sizeInBytes,properties,minReaderVersion,minWriterVersion,tableFeatures,statistics,clusterByAuto,table_name
delta,d479f640-cb5c-46e2-9130-c1b15d1c7755,silver_dev.credit_card.reference_credit_card_payment_agreement,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/55cb6b49-d37e-44a0-9104-765e3aaa1080,2025-12-11T10:23:59.621Z,2026-03-02T05:29:27Z,[],[],18,97628594,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-11766eea-9756-4ab6-9821-c0d3ffae468e"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-fd588f80-e0ed-4489-8866-a0402db26bc8""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_credit_card_payment_agreement
delta,77fdeb48-8531-48aa-9643-9f330518d71a,silver_dev.credit_card.reference_delinquent_code,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/60160ca2-8b9c-4474-b036-314c55df62b1,2025-12-11T10:24:40.993Z,2026-03-02T05:24:17Z,[],[],2,6630,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-5b803121-5496-4107-882c-9b334e98a4e6"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-872e8743-20cc-4826-931e-abd5bf55ef6c""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_delinquent_code
delta,f3bba60c-8c6c-47a5-8b67-069d801b4c40,silver_dev.credit_card.credit_card_account_test2703,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/605749ed-ae5c-4f91-8acb-96cef9f346ed,2026-03-27T13:03:18.93Z,2026-03-27T13:52:05Z,[],[],2,902358424,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-6314cb47-2b55-4559-b1cc-9b72a8abdd1d"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-709b30af-7a22-4eca-9037-c33833db632a""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,credit_card_account_test2703
delta,46dbb7f1-cd85-49fa-86fe-c0e032ea2320,silver_dev.credit_card.credit_card_payment_schedule,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/6411fb60-6bbd-4888-9f4d-a45dd6d7aac0,2025-12-11T10:00:11.513Z,2025-12-11T10:47:38Z,[],[],1,3077386,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-c05bc9e4-591c-4421-8d52-39dcf9b378c2"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-4c3e4f08-5385-4a9d-9dfd-6303db69a343""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,credit_card_payment_schedule
delta,d243255d-a672-4b80-9177-a7da7606b1b2,silver_dev.credit_card.credit_card_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/67b77488-2927-4dbe-91de-10929e35d414,2025-12-26T07:02:06.078Z,2026-03-02T15:40:33Z,[],[],2,12898008,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-d5af7e52-1ee7-4060-8703-2e8c23749cfd"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-ba4645cb-ca37-4356-b766-105b917a8566""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,credit_card_event
delta,4fb7e0ee-4047-4fd3-8488-c32c0dfa2006,silver_dev.credit_card.reference_credit_card_payment_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/6c9fa5c7-bfe8-4954-bfaf-edb58da4a134,2025-12-30T15:33:15.548Z,2026-02-24T09:10:28Z,[],[],4,5228572405,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-28b34cc2-fccf-4c8a-b9ba-6b765d1158e5"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-e80492d1-45f0-4204-921e-b939a95c7b47""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_credit_card_payment_event
delta,6c924f33-5a2d-4c71-9efd-d2d4b319b503,silver_dev.credit_card.reference_account_currency,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/76cf6da4-1d90-46f6-82df-4d751849c596,2025-12-11T10:13:08.669Z,2026-03-02T05:18:59Z,[],[],1,28039029,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-de3f532a-d8b7-43e2-bd04-5f1eb2bc3a52"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-fd4a7547-adec-404a-9924-e2fe9e0b7952""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_account_currency
delta,bf5eddbb-9ea3-4d00-b31b-b2ea0b854b64,silver_dev.credit_card.credit_card_statement_line_item,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/787e57c5-fc8a-4446-a797-a67d7fb8323c,2025-06-27T02:49:12.758Z,2025-12-11T10:48:34Z,[],[],4,21448624051,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-5aa04eb2-ae29-45f8-b7e3-0e209afc644e"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-e353824c-1a1c-45d3-b9c7-c15b69cc03b0""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,credit_card_statement_line_item
delta,8453b901-ab06-422f-9a80-56802ff94149,silver_dev.credit_card.reference_account_type,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/794b6752-7a5a-48b6-876c-a9e090c0e037,2025-12-27T16:34:48.429Z,2026-03-02T05:31:24Z,"[""CIF_Number""]",[],1155882,4023119263,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_account_type
delta,2e0aa4e3-1d1e-4da2-b70d-389beda45639,silver_dev.credit_card.reference_exchange_rate,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/84ef8042-c9a1-44f1-907f-081b1509298e,2025-12-11T10:25:39.653Z,2025-12-11T10:47:56Z,[],[],1,6613,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-4252ea8e-f374-4004-9f6c-732139cff008"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-49aba743-7bc6-41c5-8674-7238c27ecc94""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_exchange_rate
delta,351f407f-8c33-4c37-b38d-f15a12179e5a,silver_dev.credit_card.credit_card_account_temp,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/8f705cfe-4d5f-4c9f-b703-dee4709e122d,2026-01-23T14:25:15.172Z,2026-01-23T14:25:15Z,[],[],0,0,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.writePartitionColumnsToParquet"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-5fcd88a7-08c7-4908-88be-1fc46d5d5d39"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-69444444-61ec-46c1-bdf1-75738dcde321""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,credit_card_account_temp
delta,b5dde9a9-c6e9-4597-af92-fa1aee5e26a7,silver_dev.credit_card.reference_credit_card_reward,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/948891ea-1be3-492d-9547-9e81f8158d8d,2025-06-22T05:23:01.701Z,2025-12-11T10:49:15Z,[],[],1,51299790,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-dc2f648f-8114-4d78-b17f-72c99ae41365"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-df61d158-8e82-4690-ba78-8e070689315f""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_credit_card_reward
delta,91e064bd-c15e-4ec3-87f6-ffdc59a55b62,silver_dev.credit_card.reference_mcc,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/96f3b706-18b1-4227-8d91-e34165aed197,2025-12-11T10:25:46.518Z,2026-03-02T05:24:02Z,[],[],2,9792221,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-560fe384-a5a3-4d39-956a-85e5eddb9d78"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-91254195-dd71-489f-b694-b16043798eb3""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_mcc
delta,6a621957-a362-4ea8-991a-95911a3254a9,silver_dev.credit_card.reference_card,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/9c92ceb8-380a-4f89-aa33-fe4859f39efd,2025-12-12T04:54:29.021Z,2026-03-02T05:29:50Z,"[""CARD_ID""]",[],1537840,7712850088,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_card
delta,957d3bc0-a642-441d-a168-7c969188c5f7,silver_dev.credit_card.reference_credit_card_payment_status,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/aad3b9e0-29a9-4ff3-ba76-db063a3e0346,2025-12-11T10:24:33.388Z,2026-03-02T05:23:16Z,[],[],19,517949,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-d3a6e3b5-0a0b-486b-9be2-5b36731dd4a0"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-a0271515-0d57-4a64-b035-4e6596e0c731""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_credit_card_payment_status
delta,459a07d3-f24c-4242-b65d-21918a5a0d8e,silver_dev.credit_card.credit_card_transaction,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/aeae1cbe-ef85-45ec-a14f-790fac0f15ef,2025-12-24T12:31:46.03Z,2026-02-26T09:15:31Z,[],[],2,83249786,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-cc963215-9f2b-4b4f-9807-0b0591cfdcf2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-9ab07665-fb71-4a30-90fe-5de839c775de""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,credit_card_transaction
