format,id,name,description,location,createdAt,lastModified,partitionColumns,clusteringColumns,numFiles,sizeInBytes,properties,minReaderVersion,minWriterVersion,tableFeatures,statistics,clusterByAuto,table_name
delta,c6da0b30-d4f7-49b8-9619-d7b641af9521,silver_dev.deposits.bofd_check_image,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/5cdf18b7-23fa-4001-bea2-1bc1ad54e183,2025-08-25T09:15:53.509Z,2026-02-25T14:09:18Z,[],[],21,164453937,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-b7fc56b2-5874-4cb1-a16e-b246aafc23f2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-ffffc6bf-a80b-4191-855a-9eb79dd3c178""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,bofd_check_image
delta,24e6f5fc-2b31-46c1-a62b-3a96b8f5aa8d,silver_dev.deposits.reference_transaction_code,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/61b02a01-636f-4881-a938-3d157300bca1,2025-09-13T07:56:07.877Z,2026-03-03T20:36:20Z,"[""Transaction_Code""]",[],584,3095387,"{""delta.checkpoint.writeStatsAsJson"":""false"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_transaction_code
delta,8ee150b4-5fb3-4c0f-b85f-e3fd349a0a37,silver_dev.deposits.reference_transaction_code_temp_no_partition,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/63b66cd7-a484-4633-a045-d98099b8e4d8,2025-12-11T13:45:22.205Z,2025-12-11T13:45:23Z,[],[],1,12006,"{""delta.autoOptimize.autoCompact"":""true"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_transaction_code_temp_no_partition
delta,6b5d24e3-b787-4b1c-a597-881bcee51bea,silver_dev.deposits.deposit_transaction_account,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/6641e26e-c8d9-4ce0-a384-308e55c91bdf,2025-12-11T13:45:06.893Z,2025-12-11T14:00:52Z,[],[],1,159739,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-ec99deb5-e8fc-4273-b23f-cd540ebe7344"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-66371435-94ad-485e-ba6f-56ac5ce63d5f""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,deposit_transaction_account
delta,4b1af1cb-7d09-47f1-a739-e279a9a8d83b,silver_dev.deposits.deposits_kvp,Created by the file upload UI,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/69331ffa-fb79-45ea-aeee-1ffa79ed1f9b,2026-03-04T07:26:20.108Z,2026-03-04T07:26:24Z,[],[],1,12624,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.columnMapping.mode"":""name"",""delta.columnMapping.maxColumnId"":""11""}",3,7,"[""appendOnly"",""changeDataFeed"",""checkConstraints"",""columnMapping"",""deletionVectors"",""generatedColumns"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,deposits_kvp
delta,3ca4b00a-95fc-4780-8548-3b0b4c1a9abc,silver_dev.deposits.bofd_check_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/876b5ed0-bd1b-4dc5-803e-1b994c92981c,2025-08-26T16:23:42.255Z,2026-02-25T14:09:27Z,[],[],24,58309,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-fb81f6f9-e6a6-4cb3-b18e-35e8569e85ce"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-c7075611-426f-4943-be03-695cfc8eba13""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,bofd_check_event
delta,f1dcce19-d4a0-4345-bc19-4079e124c8ad,silver_dev.deposits.term_deposit_transaction_temp_no_partition,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/8a97c410-838d-4c20-bcf8-d555551198d9,2025-12-11T13:52:23.455Z,2025-12-11T13:54:14Z,[],[],1,8576135,"{""delta.autoOptimize.autoCompact"":""true"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,term_deposit_transaction_temp_no_partition
delta,d6d1620f-0c6f-44a3-802d-9b4625562e2c,silver_dev.deposits.deposit_account,Deposit customer account table combining Conventional Banking (Finacle) and Islamic Banking (Flexcube) data,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/96255f45-ee8f-4516-aab9-294b5ef24832,2026-03-25T06:28:06.826Z,2026-03-25T08:40:40Z,"[""Account_Number""]",[],4112256,33873104190,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-290e6b5e-4822-4727-9f4d-1a521ae49b9c"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-001b9633-586a-4c1c-a4fe-89481088a140""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,deposit_account
delta,4aea5d07-f1fc-4f46-8701-32ac4a61df33,silver_dev.deposits.collateral_item,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/af4ca819-92c6-4686-8932-235dde7c3351,2025-09-02T06:33:50.993Z,2025-12-11T14:01:18Z,[],[],1,21386,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-c31ed16d-5de4-42ee-b0e7-0f0ad51608bc"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-9401db2b-8336-4766-aafc-cb9cb7d2d491""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,collateral_item
delta,acb1f6c2-1c2d-4941-93da-2fa05c646c3b,silver_dev.deposits.electronic_channel_temp_no_partition,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c432521a-62c6-4c00-b167-4433328b2a29,2025-12-11T13:45:12.088Z,2025-12-11T13:45:12Z,[],[],0,0,"{""delta.autoOptimize.autoCompact"":""true"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,electronic_channel_temp_no_partition
delta,2ab31f0e-67cf-434b-b7c4-5d949d9b73e5,silver_dev.deposits.reference_currency_code,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/d63f2b64-a6fe-4be8-8852-3d6f8f0a6d5d,2025-12-11T13:45:16.484Z,2025-12-11T14:00:54Z,[],[],1,5964,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-5bd50c05-3410-4fa3-853c-570368150086"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-35f7b186-a83c-45aa-8f36-8f9b6d37b9ac""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_currency_code
delta,564a89c3-03de-49e8-9005-6e97fb8ac607,silver_dev.deposits.deposit_term_account,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/df1b3a1b-2572-4c3d-8d3b-ca3b5bea05cd,2026-01-02T12:06:45.447Z,2026-02-25T14:08:41Z,[],[],3,870052,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,deposit_term_account
delta,fa803f68-28bb-4f8d-b9ad-7473291c38e5,silver_dev.deposits.fund_transfer_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/e0ebeb3a-fa85-4d00-840c-f55f8487698e,2025-09-14T09:01:33.006Z,2025-12-11T14:01:12Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-165077dd-62d1-45c1-9477-1f77de7e10b3"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-3ecbf1e2-5a4b-4252-a81b-f0c83cae126f""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,fund_transfer_event
delta,5d20ecab-11a9-4eb5-9306-b47c9abd665f,silver_dev.deposits.deffered_income_tax_account,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/e83f25c2-93eb-4f5c-8fb5-66a4962b550e,2025-12-11T13:41:12.977Z,2025-12-11T14:00:50Z,[],[],1,6031239,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-eab65289-b125-4981-ae91-4ed2f8f92ffd"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-a4d8938a-51a1-417b-bc49-03af6d335b0e""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,deffered_income_tax_account
delta,c9c27709-af26-4b6f-baf1-4ae97e044874,silver_dev.deposits.deposit_balance_report,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/f0e382ed-8327-4c1c-a6b9-5f5c47c76561,2025-11-25T07:05:35.81Z,2025-12-11T14:01:09Z,[],[],1,4249,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-d437a2fb-ad7f-4449-9557-01dbe9d97148"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-11ef759a-1d29-481a-8f51-5f1d28c0e8f3""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,deposit_balance_report
delta,bc58a417-cc36-4380-9d06-4f6fa939ab72,silver_dev.deposits.deposit_account_old,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/f7c9955f-fe23-494c-ac40-90e84bd3f5fe,2025-12-04T07:48:32.77Z,2025-12-15T16:15:49Z,[],[],2,38308492,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-a1295c87-a9d9-4b80-a0b1-17ffa8ae091a"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-3bc44b54-54f7-4e43-a62c-5569efd16a56""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,deposit_account_old
