format,id,name,description,location,createdAt,lastModified,partitionColumns,clusteringColumns,numFiles,sizeInBytes,properties,minReaderVersion,minWriterVersion,tableFeatures,statistics,clusterByAuto,table_name
delta,f97809a6-45fe-45da-afd5-fa6d73a4db04,silver_dev.investments.reference_currency_code,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/65dabd60-90a3-4ac1-9c02-51b69158796b,2025-09-01T03:46:50.109Z,2025-12-11T12:47:27Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-a85030e6-1dcd-455d-872b-30ae4f2526bc"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-c5f64a2c-402f-4f69-b279-0bd89ee11721""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_currency_code
delta,69a36074-e9e9-4bc1-ac6b-66036781bc08,silver_dev.investments.unit_of_measure,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/6cd4ee2e-18dc-46c8-94e9-b219e50cc7e6,2025-09-16T05:17:24.629Z,2025-12-11T12:47:43Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-efb4b12a-7424-470f-bfa8-f0a9e7c0ed01"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-8f4c75ac-888e-4248-adc3-84231e0b8b9e""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,unit_of_measure
delta,4e3f248a-29d5-4f29-9614-ee20f4b5d8f4,silver_dev.investments.swap_leg_account_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/6e7b19ea-b677-4157-a2af-8a41a13b5eea,2025-09-14T11:48:55.758Z,2025-12-11T12:47:38Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-64f918cf-08be-4ca6-a374-22e21b5ab82a"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-b4eb541b-a362-4172-ab44-9693befa2545""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,swap_leg_account_event
delta,0fb861c2-3263-46f6-95cf-0eedcc6d0e71,silver_dev.investments.investment_product,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/6f14944b-15c4-4620-a10d-6386071ee0dc,2025-12-11T12:45:10.794Z,2025-12-11T12:47:13Z,[],[],1,2736,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-5c935c2a-b53d-4fed-9a8c-fc7e3b909705"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-fee1384e-f74c-4aba-b569-d991492431c8""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,investment_product
delta,42c13c10-e36b-4156-93a7-b702ecbc940c,silver_dev.investments.swap_agreements,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/7205164c-d9f8-4b56-b2b0-3f5b88420241,2025-09-14T01:18:01.274Z,2025-12-11T12:47:52Z,[],[],1,6344,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-ac8c54ea-1548-4f9c-8cfc-fd026693fb7c"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-c74401be-41b7-4bfb-aada-a6513e03ca97""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,swap_agreements
delta,8a198240-a051-49a4-aae6-c085db510365,silver_dev.investments.trade_execution,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/9462a7ba-d316-476e-b543-ab9eb0412115,2025-09-14T05:12:34.986Z,2025-12-11T12:47:40Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-881cb6f4-9d5c-4555-be2d-af1e40399610"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-3898d28c-d705-412c-bbf3-01f857510246""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,trade_execution
delta,d15ba553-7928-4dbb-8dc5-7e50699d506d,silver_dev.investments.unit_distribution_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/9cfca096-b9a3-4045-bc1d-b6d6c89263fb,2025-09-15T11:49:31.982Z,2025-12-11T12:47:42Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-72e4796b-8edb-40dc-96d3-651f5d1274f6"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-6f825920-628e-4044-8ca7-095f8d9bd283""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,unit_distribution_event
delta,0503102e-a7d1-4d23-a6c9-088319a0150a,silver_dev.investments.securities_financing,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/9e781617-7b32-4905-b9f6-609a1d5521d8,2025-09-03T11:26:59.535Z,2025-12-11T12:47:49Z,[],[],1,5516,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-9521cd9f-9f7d-4c91-97e3-68baa3a6160e"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-cb14c481-08ae-4bc7-9f27-590fe8a1deed""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,securities_financing
delta,1de73260-7fbc-405d-bf0b-e34f4d9e14b5,silver_dev.investments.financial_agreement,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/9ec7aa93-fa1d-4ddc-a409-a3d0fb45791d,2025-12-11T12:45:06.218Z,2025-12-11T12:47:12Z,[],[],1,6136,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-b3a72fc6-70db-4b46-bd6e-80244673adf8"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-8630f1cc-45e7-48fd-afc2-9eb05a518eff""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,financial_agreement
delta,368843fb-ef09-4d9b-9359-a3e204a7ae1f,silver_dev.investments.dividend_declare_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/afc176af-91ff-498c-af90-c8c8f9c8d9e2,2025-09-03T12:46:19.678Z,2025-12-11T12:47:46Z,[],[],1,4188,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-7933229f-bcae-4a08-83b1-81a830847a0e"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-3ddb188a-b587-466f-8882-bcd5161a8d0e""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,dividend_declare_event
delta,916efdcf-9818-442d-a9ab-2a6e4d5544dc,silver_dev.investments.reference_exchange_rate2,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/b7ee5f4e-81ca-4928-9c65-f2a03ffda030,2025-08-31T14:08:38.692Z,2025-12-11T12:47:51Z,[],[],1,252071,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-3dcab5e6-f7fc-4af0-9068-c6b8bf4adfe7"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-22f0c05d-1f15-4fc6-b881-31f083224b64""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_exchange_rate2
delta,12273069-eacc-4252-a29c-e7aefde5f4f9,silver_dev.investments.swap_agreement_leg,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/bd6fb4fd-a04b-444b-af54-ada236c40dc4,2025-09-15T10:23:03.63Z,2025-12-11T12:47:35Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-3a8a93e3-a5ba-487a-aa16-d6a2c89059bd"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-0d90b346-0774-4982-a57d-fabaa9e57d3e""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,swap_agreement_leg
delta,335a6a2a-a585-4338-867d-649fb0856809,silver_dev.investments.reference_product,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c0dc2628-0018-41b0-b1d4-7f9cd83d9482,2025-12-11T12:45:13.067Z,2025-12-11T12:47:15Z,[],[],1,4607,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-40ff8883-84f5-440e-9b33-6b7f76948682"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-d49db2b9-efd5-46fc-b0bc-4da761582b58""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_product
delta,7903400e-115f-4050-a9de-fc27946658b0,silver_dev.investments.trade_order,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c7a7a104-3b4e-43bb-9c8a-b5ee88650640,2025-08-29T16:20:13.132Z,2025-12-11T12:47:41Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-0f3bae41-811b-44db-9675-8f0ae5eaa226"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-c6c733d2-3a87-4bf7-8d0c-52b76ad6ead7""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,trade_order
delta,e67e2746-2d10-40bb-8a32-a66fe5a91de3,silver_dev.investments.swap_currency_agreement,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/d44c2ff8-1866-4f94-a435-bb8f55d86a83,2025-12-11T12:45:18.663Z,2025-12-11T12:47:17Z,[],[],1,4891,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-182e8f1d-9302-4461-9add-98859332105c"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-b6f54c7e-8588-427a-ad4c-5eb4e566ef85""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,swap_currency_agreement
delta,cf35ba5c-bae6-465e-ab11-e0d1961946c1,silver_dev.investments.investment_prod_external_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/d7fccc8b-9918-43cc-a15a-852124bb173e,2025-09-19T08:37:34.051Z,2025-12-11T12:47:24Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-19582e1a-f9f5-4677-b4cf-3b94ee879040"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-351917cd-8d55-4aed-a38e-ccc74d17e998""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,investment_prod_external_event
delta,e94c93f2-9fe2-42ce-afa1-cb4a5e9af23d,silver_dev.investments.foreign_exchange_agreement_temp_no_partition,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/e4089f86-e27b-4b95-b3da-498d7778aa28,2025-12-11T12:45:08.594Z,2025-12-11T12:45:09Z,[],[],1,7029,"{""delta.autoOptimize.autoCompact"":""true"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true""}",3,7,"[""appendOnly"",""deletionVectors"",""invariants""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,foreign_exchange_agreement_temp_no_partition
